COMMUNE,DCLT,TRANS,AGEREVQ,IPONDI,ILTUU
1004,1390,5,25,3.618116720086704,5
1004,1390,5,25,1.4087921409993496,5
1004,1390,5,30,1.4087921409993496,5
1004,1390,5,25,1.4087921409993496,5
1004,1390,5,45,3.7879632160226184,5
1004,1390,5,40,3.618116720086704,5
1004,1390,5,20,3.494272910891071,5
1004,1390,5,55,3.592198941066873,5
1004,1390,5,50,1.236423278869884,5
1004,1390,5,25,4.092984759803895,5
1004,1390,5,25,4.092984759803895,5
1004,1390,5,25,4.092984759803895,5
1004,1390,5,25,4.092984759803895,5
1004,1390,5,20,3.494272910891071,5
1004,1390,5,35,1.236423278869884,5
1004,1390,6,25,3.7608287698000624,5
1004,1390,5,35,3.592198941066873,5
1004,1390,5,35,1.236423278869884,5
1004,1390,5,45,3.7608287698000624,5
1004,1390,5,40,3.7608287698000624,5
1004,1390,5,30,3.592198941066873,5
1004,1390,5,30,3.592198941066873,5
1004,1390,5,55,3.7608287698000624,5
1004,1390,5,55,3.7608287698000624,5
1004,1390,5,30,3.7608287698000624,5
1004,1390,6,30,3.592198941066873,5
1004,1390,6,35,1.236423278869884,5
1004,1390,5,25,1.4087921409993496,5
1004,1390,5,25,1.4087921409993496,5
1004,1390,5,25,1.236423278869884,5
1004,1390,5,35,1.236423278869884,5
1004,1390,5,55,3.592198941066873,5
1004,1390,5,40,3.592198941066873,5
1004,1390,6,30,1.236423278869884,5
1004,1390,5,35,1.236423278869884,5
1004,1390,5,30,1.236423278869884,5
1004,1390,5,35,4.092984759803895,5
1004,1390,6,30,1.236423278869884,5
1004,1390,5,25,1.236423278869884,5
1004,1390,5,50,4.092984759803895,5
1004,1390,5,30,1.236423278869884,5
1004,1390,5,30,3.494272910891071,5
1004,1390,5,30,3.494272910891071,5
1004,1390,5,45,4.092984759803895,5
1004,1390,6,40,3.7608287698000624,5
1004,1390,5,35,3.7608287698000624,5
1004,1390,5,45,1.236423278869884,5
1004,1390,6,50,3.592198941066873,5
1004,1390,5,30,1.236423278869884,5
1004,1390,5,35,3.7608287698000624,5
1004,1390,5,30,3.592198941066873,5
1004,1390,5,50,3.7608287698000624,5
1004,1390,5,30,4.092984759803895,5
1004,1390,5,45,1.2944651215345426,5
1004,1390,6,30,1.2944651215345426,5
1004,1390,5,30,1.236423278869884,5
1004,1390,6,20,1.2944651215345426,5
1004,1390,5,25,1.236423278869884,5
1004,1390,5,55,4.092984759803895,5
1004,1390,5,35,4.092984759803895,5
1004,1390,6,55,3.592198941066873,5
1004,1390,5,30,3.7608287698000624,5
1004,1390,5,25,4.092984759803895,5
1004,1390,5,40,4.092984759803895,5
1004,1390,5,30,3.7608287698000624,5
1004,1390,5,25,3.592198941066873,5
1004,1390,5,25,1.236423278869884,5
1004,1390,5,20,1.236423278869884,5
1004,1390,5,40,3.592198941066873,5
1004,1390,5,45,3.592198941066873,5
1004,1390,5,50,1.236423278869884,5
1004,1390,5,20,4.092984759803895,5
1004,1390,5,60,3.7608287698000624,5
1004,1390,5,35,3.592198941066873,5
1004,1390,5,40,3.7608287698000624,5
1004,1390,5,25,4.092984759803895,5
1004,1390,5,50,3.592198941066873,5
1004,1390,5,40,4.092984759803895,5
1004,1390,5,35,3.592198941066873,5
1004,1390,5,20,1.2027174554165994,5
1004,1396,5,15,1.2944651215345426,5
1004,1396,5,25,1.4087921409993496,5
1004,1396,5,40,1.2944651215345426,5
1004,1396,5,50,4.206283477539327,5
1004,1396,5,20,3.7879632160226184,5
1004,1396,5,45,1.2944651215345426,5
1004,1396,5,45,3.618116720086704,5
1004,1411,5,45,4.092984759803895,5
1004,1416,5,50,4.092984759803895,5
1004,1416,5,50,4.092984759803895,5
1004,1416,5,30,3.592198941066873,5
1004,1416,5,30,4.206283477539327,5
1004,1416,5,30,4.206283477539327,5
1004,1421,5,20,4.403740487592907,5
1004,1421,5,50,4.403740487592907,5
1004,1421,5,25,4.206283477539327,5
1004,1421,5,45,4.206283477539327,5
1004,1421,5,25,3.618116720086704,5
1004,1421,5,25,3.618116720086704,5
1004,1421,5,35,3.618116720086704,5
1004,1421,5,40,5.819278241591143,5
1004,1421,5,50,1.4087921409993496,5
1004,1421,5,30,1.2944651215345426,5
1004,1421,5,40,3.7608287698000624,5
1004,1421,5,60,3.592198941066873,5
1004,1421,5,60,3.592198941066873,5
1004,1422,5,45,1.4087921409993496,5
1004,1424,5,25,3.7608287698000624,5
1004,1424,5,30,1.2027174554165994,5
1004,1424,5,20,1.2944651215345426,5
1004,1424,5,25,5.819278241591143,5
1004,1427,5,50,5.0000157144242525,5
1004,1430,4,15,3.592198941066873,5
1004,1430,5,25,1.236423278869884,5
1004,1431,5,35,5.558350676605923,5
1004,1431,5,60,5.558350676605923,5
1004,1431,5,35,1.236423278869884,5
1004,1431,5,35,1.236423278869884,5
1004,1431,5,50,1.236423278869884,5
1004,1431,5,50,4.206283477539327,5
1004,1431,5,25,1.2027174554165994,5
1004,1431,5,25,1.2027174554165994,5
1004,1431,5,20,1.236423278869884,5
1004,1443,5,40,1.236423278869884,5
1004,1449,5,50,1.236423278869884,5
1004,1450,5,45,1.2944651215345426,5
1004,1450,5,40,1.236423278869884,5
1004,1450,5,50,1.236423278869884,5
1004,1450,5,55,3.519484151867764,5
1004,1450,5,55,3.519484151867764,5
1004,1451,6,25,4.122515717380713,5
1004,1451,5,50,3.7879632160226184,5
1004,1451,5,55,1.236423278869884,5
1004,1451,5,55,5.558350676605923,5
1004,1451,5,45,1.236423278869884,5
1004,1451,5,35,4.206283477539327,5
1004,1451,5,55,4.206283477539327,5
1004,1451,5,45,1.4087921409993496,5
1004,1451,6,20,4.092984759803895,5
1004,1451,5,25,1.236423278869884,5
1004,1451,2,40,4.092984759803895,5
1004,1451,6,20,3.592198941066873,5
1004,6152,5,25,5.819278241591143,5
1004,7308,5,20,1.2944651215345426,5
1004,10387,5,30,4.206283477539327,5
1004,13213,5,35,1.236423278869884,5
1004,18194,5,40,4.092984759803895,5
1004,19031,5,35,3.494272910891071,5
1004,19031,5,55,3.494272910891071,5
1004,21196,5,30,5.0000157144242525,5
1004,25056,5,35,5.0000157144242525,5
1004,26235,5,25,3.592198941066873,5
1004,37011,5,45,3.618116720086704,5
1004,37253,5,55,3.7879632160226184,5
1004,37253,5,20,3.7879632160226184,5
1004,38026,5,40,3.519484151867764,5
1004,38026,5,55,3.618116720086704,5
1004,38026,5,55,1.236423278869884,5
1004,38026,5,50,3.618116720086704,5
1004,38026,5,30,1.236423278869884,5
1004,38026,5,30,1.2944651215345426,5
1004,38026,5,30,3.618116720086704,5
1004,38026,3,30,1.236423278869884,5
1004,38026,5,35,4.206283477539327,5
1004,38026,5,40,1.2944651215345426,5
1004,38026,5,40,5.558350676605923,5
1004,38026,5,50,6.3332362662066135,5
1004,38026,5,50,6.3332362662066135,5
1004,38053,5,25,5.558350676605923,5
1004,38053,5,30,3.519484151867764,5
1004,38053,5,45,4.206283477539327,5
1004,38054,5,25,1.4087921409993496,5
1004,38054,5,25,1.4087921409993496,5
1004,38054,5,60,3.592198941066873,5
1004,38054,5,50,3.592198941066873,5
1004,38085,5,30,1.236423278869884,5
1004,38085,5,20,4.206283477539327,5
1004,38085,5,45,4.091617043550802,5
1004,38087,5,35,5.558350676605923,5
1004,38097,5,55,4.206283477539327,5
1004,38139,5,50,3.592198941066873,5
1004,38190,5,20,1.4087921409993496,5
1004,38193,5,25,4.206283477539327,5
1004,38247,5,20,4.403740487592907,5
1004,38247,5,35,4.092984759803895,5
1004,38297,5,30,1.2944651215345426,5
1004,38297,5,35,1.2944651215345426,5
1004,38320,5,55,3.592198941066873,5
1004,38320,5,30,1.4087921409993496,5
1004,38320,5,45,1.4087921409993496,5
1004,38320,5,30,1.4087921409993496,5
1004,38374,5,40,3.592198941066873,5
1004,38449,5,40,1.236423278869884,5
1004,38449,5,40,5.558350676605923,5
1004,38449,5,50,5.558350676605923,5
1004,38449,5,45,1.2944651215345426,5
1004,38554,5,30,3.7879632160226184,5
1004,38557,5,30,4.091617043550802,5
1004,38557,5,25,4.091617043550802,5
1004,38557,5,30,4.091617043550802,5
1004,42218,5,45,4.092984759803895,5
1004,60198,5,45,4.122515717380713,5
1004,63113,1,25,1.236423278869884,5
1004,67130,1,50,1.2944651215345426,5
1004,67130,5,45,1.2944651215345426,5
1004,67130,5,45,1.2944651215345426,5
1004,68066,5,20,3.592198941066873,5
1004,68182,5,55,1.2944651215345426,5
1004,69007,5,55,1.236423278869884,5
1004,69007,5,30,1.236423278869884,5
1004,69007,5,55,1.236423278869884,5
1004,69009,5,30,3.592198941066873,5
1004,69027,5,30,1.236423278869884,5
1004,69029,5,35,1.2944651215345426,5
1004,69029,6,50,6.3332362662066135,5
1004,69029,5,55,4.091617043550802,5
1004,69029,5,30,1.236423278869884,5
1004,69029,6,25,4.403740487592907,5
1004,69029,5,55,4.091617043550802,5
1004,69029,5,45,4.091617043550802,5
1004,69029,5,30,3.494272910891071,5
1004,69033,5,20,1.4087921409993496,5
1004,69034,6,25,3.494272910891071,5
1004,69034,5,35,6.3332362662066135,5
1004,69034,5,15,3.519484151867764,5
1004,69034,6,25,4.091617043550802,5
1004,69072,5,20,1.236423278869884,5
1004,69091,6,15,5.0000157144242525,5
1004,69115,6,20,1.236423278869884,5
1004,69116,5,50,3.519484151867764,5
1004,69116,5,40,3.618116720086704,5
1004,69121,5,35,1.2027174554165994,5
1004,69127,5,20,3.592198941066873,5
1004,69143,5,45,1.236423278869884,5
1004,69149,6,55,4.403740487592907,5
1004,69149,6,35,3.7608287698000624,5
1004,69149,5,45,6.3332362662066135,5
1004,69153,5,35,1.2027174554165994,5
1004,69153,5,35,5.406825879395404,5
1004,69153,5,55,3.592198941066873,5
1004,69153,5,55,3.592198941066873,5
1004,69153,5,55,3.592198941066873,5
1004,69153,5,45,4.091617043550802,5
1004,69191,5,55,3.494272910891071,5
1004,69194,5,25,1.236423278869884,5
1004,69202,6,50,4.092984759803895,5
1004,69204,5,45,3.494272910891071,5
1004,69204,5,15,1.236423278869884,5
1004,69204,5,30,4.122515717380713,5
1004,69244,5,20,5.0000157144242525,5
1004,69256,6,30,4.403740487592907,5
1004,69256,5,45,1.236423278869884,5
1004,69256,5,35,1.236423278869884,5
1004,69256,5,35,1.236423278869884,5
1004,69256,5,30,1.2944651215345426,5
1004,69256,5,30,1.2944651215345426,5
1004,69256,5,40,3.7879632160226184,5
1004,69256,6,20,1.4087921409993496,5
1004,69259,6,25,3.7608287698000624,5
1004,69259,5,40,3.7608287698000624,5
1004,69259,5,20,4.403740487592907,5
1004,69259,5,40,1.236423278869884,5
1004,69264,5,20,3.494272910891071,5
1004,69264,5,50,5.558350676605923,5
1004,69266,6,30,1.236423278869884,5
1004,69266,4,40,6.3332362662066135,5
1004,69266,5,45,5.819278241591143,5
1004,69266,6,35,5.406825879395404,5
1004,69266,6,45,1.236423278869884,5
1004,69266,6,50,5.558350676605923,5
1004,69266,5,50,1.236423278869884,5
1004,69266,5,35,6.3332362662066135,5
1004,69266,6,30,6.3332362662066135,5
1004,69266,5,60,6.3332362662066135,5
1004,69266,6,35,5.406825879395404,5
1004,69266,6,40,5.558350676605923,5
1004,69266,6,50,5.558350676605923,5
1004,69266,6,40,6.3332362662066135,5
1004,69266,6,40,5.558350676605923,5
1004,69266,5,45,1.236423278869884,5
1004,69266,5,20,4.403740487592907,5
1004,69266,6,50,4.403740487592907,5
1004,69266,6,40,4.206283477539327,5
1004,69266,5,45,1.236423278869884,5
1004,69266,6,35,4.792678370945184,5
1004,69266,5,45,1.236423278869884,5
1004,69266,6,40,4.092984759803895,5
1004,69266,2,20,4.092984759803895,5
1004,69266,6,55,3.7608287698000624,5
1004,69266,6,45,4.092984759803895,5
1004,69266,6,15,1.236423278869884,5
1004,69266,6,50,4.122515717380713,5
1004,69266,6,30,1.4087921409993496,5
1004,69266,6,40,3.519484151867764,5
1004,69266,6,50,3.7879632160226184,5
1004,69266,6,60,3.618116720086704,5
1004,69266,6,45,3.618116720086704,5
1004,69266,5,20,3.618116720086704,5
1004,69270,5,30,4.403740487592907,5
1004,69271,5,20,3.7879632160226184,5
1004,69271,5,40,3.618116720086704,5
1004,69273,5,45,1.236423278869884,5
1004,69273,5,50,1.236423278869884,5
1004,69273,5,45,1.236423278869884,5
1004,69273,5,40,3.494272910891071,5
1004,69275,5,25,1.236423278869884,5
1004,69277,5,35,3.592198941066873,5
1004,69279,5,40,4.122515717380713,5
1004,69279,5,45,4.122515717380713,5
1004,69281,5,20,4.206283477539327,5
1004,69282,5,55,1.236423278869884,5
1004,69285,5,20,3.7608287698000624,5
1004,69286,5,45,1.236423278869884,5
1004,69286,5,30,1.236423278869884,5
1004,69286,5,55,5.819278241591143,5
1004,69287,5,50,3.592198941066873,5
1004,69287,5,55,4.403740487592907,5
1004,69289,5,50,1.236423278869884,5
1004,69290,5,50,5.819278241591143,5
1004,69290,5,55,5.819278241591143,5
1004,69290,6,20,1.4087921409993496,5
1004,69290,5,20,1.2944651215345426,5
1004,69290,5,30,1.2944651215345426,5
1004,69290,5,30,1.2944651215345426,5
1004,69290,5,50,5.558350676605923,5
1004,69290,5,25,1.2944651215345426,5
1004,69290,6,35,1.2944651215345426,5
1004,69290,5,50,5.819278241591143,5
1004,69290,5,50,4.206283477539327,5
1004,69290,5,45,4.792678370945184,5
1004,69290,5,40,1.236423278869884,5
1004,69290,5,40,4.206283477539327,5
1004,69290,5,20,3.7608287698000624,5
1004,69290,5,50,3.592198941066873,5
1004,69290,5,50,1.236423278869884,5
1004,69290,5,30,1.236423278869884,5
1004,69290,5,50,1.236423278869884,5
1004,69290,5,50,1.236423278869884,5
1004,69292,6,30,5.406825879395404,5
1004,69299,5,40,1.2944651215345426,5
1004,69299,5,40,5.406825879395404,5
1004,69299,5,55,3.592198941066873,5
1004,69299,5,25,3.494272910891071,5
1004,69299,5,50,1.2027174554165994,5
1004,69299,6,40,1.236423278869884,5
1004,69381,5,45,1.236423278869884,5
1004,69381,5,45,3.618116720086704,5
1004,69381,5,25,3.618116720086704,5
1004,69381,5,50,3.618116720086704,5
1004,69381,6,15,3.7879632160226184,5
1004,69381,6,60,3.618116720086704,5
1004,69381,6,45,1.236423278869884,5
1004,69381,5,55,3.7608287698000624,5
1004,69381,5,40,3.592198941066873,5
1004,69381,5,30,6.3332362662066135,5
1004,69382,5,20,5.406825879395404,5
1004,69382,5,25,1.236423278869884,5
1004,69382,6,50,4.792678370945184,5
1004,69382,5,40,4.206283477539327,5
1004,69382,6,25,1.4087921409993496,5
1004,69382,6,55,4.206283477539327,5
1004,69382,6,35,1.2027174554165994,5
1004,69382,6,25,1.4087921409993496,5
1004,69382,6,45,1.236423278869884,5
1004,69382,6,25,1.236423278869884,5
1004,69382,6,50,3.592198941066873,5
1004,69382,6,55,3.592198941066873,5
1004,69382,6,50,3.618116720086704,5
1004,69382,6,25,3.618116720086704,5
1004,69382,6,60,4.122515717380713,5
1004,69382,6,50,3.519484151867764,5
1004,69383,6,40,4.122515717380713,5
1004,69383,6,45,4.122515717380713,5
1004,69383,6,20,4.122515717380713,5
1004,69383,6,60,4.122515717380713,5
1004,69383,6,40,4.122515717380713,5
1004,69383,5,35,3.7879632160226184,5
1004,69383,6,20,3.7879632160226184,5
1004,69383,6,55,3.7879632160226184,5
1004,69383,6,30,1.2944651215345426,5
1004,69383,6,30,3.7879632160226184,5
1004,69383,5,25,3.7879632160226184,5
1004,69383,5,45,3.7879632160226184,5
1004,69383,6,35,3.618116720086704,5
1004,69383,6,45,3.618116720086704,5
1004,69383,5,30,1.236423278869884,5
1004,69383,6,60,3.618116720086704,5
1004,69383,6,60,1.236423278869884,5
1004,69383,5,35,5.558350676605923,5
1004,69383,6,55,1.236423278869884,5
1004,69383,6,45,1.236423278869884,5
1004,69383,6,35,5.819278241591143,5
1004,69383,6,40,1.2944651215345426,5
1004,69383,5,20,1.2944651215345426,5
1004,69383,6,20,5.819278241591143,5
1004,69383,5,20,1.236423278869884,5
1004,69383,6,35,1.236423278869884,5
1004,69383,5,35,5.558350676605923,5
1004,69383,5,35,5.819278241591143,5
1004,69383,6,25,1.4087921409993496,5
1004,69383,6,35,5.558350676605923,5
1004,69383,5,25,1.2944651215345426,5
1004,69383,6,50,5.819278241591143,5
1004,69383,6,55,5.819278241591143,5
1004,69383,6,30,1.236423278869884,5
1004,69383,6,25,1.2944651215345426,5
1004,69383,6,25,1.2944651215345426,5
1004,69383,6,30,1.236423278869884,5
1004,69383,6,30,1.2944651215345426,5
1004,69383,5,35,5.819278241591143,5
1004,69383,6,20,5.558350676605923,5
1004,69383,6,45,5.558350676605923,5
1004,69383,6,50,3.7608287698000624,5
1004,69383,5,25,4.092984759803895,5
1004,69383,5,45,3.592198941066873,5
1004,69383,6,20,3.7608287698000624,5
1004,69383,6,50,3.7608287698000624,5
1004,69383,6,30,3.7608287698000624,5
1004,69383,5,25,1.4087921409993496,5
1004,69383,6,55,3.7608287698000624,5
1004,69383,6,20,1.2944651215345426,5
1004,69383,6,55,3.7608287698000624,5
1004,69383,6,40,1.4087921409993496,5
1004,69383,6,25,3.7608287698000624,5
1004,69383,6,40,1.236423278869884,5
1004,69383,5,45,1.236423278869884,5
1004,69383,6,55,1.4087921409993496,5
1004,69383,5,40,1.236423278869884,5
1004,69383,6,45,1.236423278869884,5
1004,69383,6,45,1.236423278869884,5
1004,69383,6,40,1.236423278869884,5
1004,69383,5,60,4.792678370945184,5
1004,69383,6,45,1.236423278869884,5
1004,69383,6,40,1.236423278869884,5
1004,69383,6,55,4.792678370945184,5
1004,69383,6,40,1.236423278869884,5
1004,69383,6,45,4.403740487592907,5
1004,69383,6,50,4.403740487592907,5
1004,69383,6,20,4.091617043550802,5
1004,69383,6,45,1.236423278869884,5
1004,69383,6,50,4.206283477539327,5
1004,69383,6,25,1.236423278869884,5
1004,69384,6,40,4.403740487592907,5
1004,69384,6,35,4.091617043550802,5
1004,69384,5,35,1.236423278869884,5
1004,69384,6,40,3.7879632160226184,5
1004,69384,6,20,1.4087921409993496,5
1004,69385,5,45,1.4087921409993496,5
1004,69385,6,45,1.2944651215345426,5
1004,69385,6,20,4.792678370945184,5
1004,69385,6,30,4.206283477539327,5
1004,69385,5,35,1.2027174554165994,5
1004,69386,6,35,4.206283477539327,5
1004,69386,6,35,1.236423278869884,5
1004,69386,4,50,1.236423278869884,5
1004,69386,5,55,4.206283477539327,5
1004,69386,6,45,1.4087921409993496,5
1004,69386,6,45,1.236423278869884,5
1004,69386,6,30,4.206283477539327,5
1004,69386,6,45,1.4087921409993496,5
1004,69386,5,45,1.2944651215345426,5
1004,69386,6,40,1.236423278869884,5
1004,69386,6,55,3.7879632160226184,5
1004,69386,6,30,3.7879632160226184,5
1004,69386,6,35,1.236423278869884,5
1004,69386,6,40,4.122515717380713,5
1004,69386,6,35,3.618116720086704,5
1004,69386,5,45,1.4087921409993496,5
1004,69386,6,45,3.7608287698000624,5
1004,69386,6,25,3.592198941066873,5
1004,69387,6,30,1.236423278869884,5
1004,69387,5,20,1.2027174554165994,5
1004,69387,6,20,4.092984759803895,5
1004,69387,5,25,3.494272910891071,5
1004,69387,6,40,4.092984759803895,5
1004,69387,5,40,1.236423278869884,5
1004,69387,6,20,4.792678370945184,5
1004,69387,6,35,4.792678370945184,5
1004,69387,6,45,1.236423278869884,5
1004,69387,6,40,1.236423278869884,5
1004,69387,6,30,1.236423278869884,5
1004,69387,6,30,1.2027174554165994,5
1004,69387,5,30,4.091617043550802,5
1004,69387,5,45,3.618116720086704,5
1004,69387,6,45,1.236423278869884,5
1004,69387,5,45,3.618116720086704,5
1004,69387,6,30,4.122515717380713,5
1004,69387,6,35,4.122515717380713,5
1004,69387,5,40,1.236423278869884,5
1004,69387,5,40,1.236423278869884,5
1004,69387,5,45,1.2944651215345426,5
1004,69387,6,35,3.7879632160226184,5
1004,69387,5,55,5.819278241591143,5
1004,69387,6,40,5.819278241591143,5
1004,69387,6,25,5.819278241591143,5
1004,69387,5,35,5.406825879395404,5
1004,69387,5,30,1.2944651215345426,5
1004,69387,6,50,6.3332362662066135,5
1004,69387,6,40,5.819278241591143,5
1004,69388,5,25,1.2944651215345426,5
1004,69388,6,25,3.494272910891071,5
1004,69388,6,40,1.236423278869884,5
1004,69388,5,25,4.122515717380713,5
1004,69388,6,45,3.7879632160226184,5
1004,69388,6,45,3.7879632160226184,5
1004,69388,6,30,1.2027174554165994,5
1004,69388,5,45,4.206283477539327,5
1004,69388,5,40,4.206283477539327,5
1004,69389,6,45,4.206283477539327,5
1004,69389,5,40,3.618116720086704,5
1004,69389,5,20,4.092984759803895,5
1004,69389,6,25,1.4087921409993496,5
1004,69389,5,40,1.236423278869884,5
1004,71270,5,35,5.0000157144242525,5
1004,71270,4,15,5.0000157144242525,5
1004,71270,5,55,4.091617043550802,5
1004,71497,5,50,5.558350676605923,5
1004,73008,6,20,1.4087921409993496,5
1004,73051,6,25,1.2944651215345426,5
1004,74010,5,40,1.236423278869884,5
1004,74256,5,55,3.618116720086704,5
1004,74281,5,15,5.0000157144242525,5
1004,75118,6,50,1.2944651215345426,5
1004,78640,5,30,1.2944651215345426,5
1004,91687,5,45,3.7608287698000624,5
1004,92026,6,40,1.2944651215345426,5
1004,92050,6,50,1.236423278869884,5
1004,94054,5,35,3.592198941066873,5
1004,97602,5,20,4.122515717380713,5
1004,99999,6,40,3.618116720086704,5
1004,99999,5,25,1.4087921409993496,5
